Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1698242924.2300694,432,1698242924,229354143,GPS1_Frame,42.34135818481445,-71.0850601196289,16.799999237060547,328242.96875,4689783.5,19,T
1698242925.2275028,433,1698242925,226887226,GPS1_Frame,42.341426849365234,-71.08497619628906,16.799999237060547,328249.4375,4689790.5,19,T
1698242926.2270017,434,1698242926,226435661,GPS1_Frame,42.341487884521484,-71.08489990234375,16.5,328255.9375,4689797.5,19,T
1698242927.2271197,435,1698242927,226867437,GPS1_Frame,42.341552734375,-71.08484649658203,15.899999618530273,328261.0625,4689804.5,19,T
1698242928.2278674,436,1698242928,227572679,GPS1_Frame,42.34161376953125,-71.08477783203125,15.699999809265137,328266.59375,4689811.5,19,T
1698242929.2331297,437,1698242929,232789993,GPS1_Frame,42.3416748046875,-71.084716796875,15.899999618530273,328272.09375,4689817.5,19,T
1698242930.231787,438,1698242930,231474161,GPS1_Frame,42.34172821044922,-71.08464813232422,16.200000762939453,328277.875,4689823.5,19,T
1698242931.2307522,439,1698242931,230459213,GPS1_Frame,42.34178161621094,-71.08457946777344,16.5,328283.5,4689829.5,19,T
1698242932.2286525,440,1698242932,228421211,GPS1_Frame,42.34183120727539,-71.08451843261719,16.700000762939453,328288.3125,4689835.0,19,T
1698242933.232027,441,1698242933,231706380,GPS1_Frame,42.34187316894531,-71.08446502685547,16.700000762939453,328292.8125,4689839.5,19,T
1698242934.232275,442,1698242934,231919050,GPS1_Frame,42.341915130615234,-71.08441925048828,16.799999237060547,328296.78125,4689844.0,19,T
1698242935.2318656,443,1698242935,231385707,GPS1_Frame,42.341949462890625,-71.08438110351562,16.899999618530273,328300.15625,4689848.0,19,T
1698242936.2310486,444,1698242936,230708837,GPS1_Frame,42.341976165771484,-71.0843505859375,17.100000381469727,328302.71875,4689850.5,19,T
1698242937.2309859,445,1698242937,230678796,GPS1_Frame,42.34199142456055,-71.0843276977539,17.200000762939453,328304.53125,4689852.0,19,T
1698242938.231954,446,1698242938,231484413,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.25,4689853.0,19,T
